 Sterling
   38.97203  -77.48690   85 -5 version 1
 2022   1  1  1  0 39  0.650 120.39    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.124     0.000     0.000
 2022   1  1  1  0 40  0.667 120.58    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 41  0.683 120.78    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 42  0.700 120.97    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 43  0.717 121.16    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 44  0.733 121.36    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 45  0.750 121.55    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 46  0.767 121.74    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 47  0.783 121.94    -1.2 0     0.4 0     0.3 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  0 48  0.800 122.13    -1.2 0     0.4 0     0.0 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  0 49  0.817 122.32    -1.2 0     0.4 0     0.0 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 50  0.833 122.52    -1.1 0     0.4 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  0 51  0.850 122.71    -1.1 0     0.4 0     0.3 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  0 52  0.867 122.90    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 53  0.883 123.10    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 54  0.900 123.29    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 55  0.917 123.49    -1.2 0     0.4 0     0.3 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  0 56  0.933 123.68    -1.2 0     0.4 0     0.3 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  0 57  0.950 123.87    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  0 58  0.967 124.07    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  0 59  0.983 124.26    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1  0  1.000 124.45    -1.2 0     0.4 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1  1  1.017 124.65    -1.2 0     0.5 0     0.0 0     0.0 0    42.8 0     0.000     0.124     0.110     0.000
 2022   1  1  1  1  2  1.033 124.84    -0.8 0     1.2 0    -0.3 0     0.0 0    42.8 0     0.241     0.249     0.110     0.000
 2022   1  1  1  1  3  1.050 125.04    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  1  4  1.067 125.23    -0.4 0     1.3 0    -0.1 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1  5  1.083 125.43    -0.4 0     1.3 0    -0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1  6  1.100 125.62    -0.4 0     1.3 0    -0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1  7  1.117 125.81    -0.4 0     1.3 0     0.0 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1  8  1.133 126.01    -0.6 0     1.3 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1  9  1.150 126.20    -0.9 0     1.3 0     0.2 0     0.0 0    42.8 0     0.121     0.000     0.219     0.000
 2022   1  1  1  1 10  1.167 126.40    -1.0 0     1.3 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 11  1.183 126.59    -0.7 0     1.3 0     0.0 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1 12  1.200 126.78    -0.7 0     1.3 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.000     0.000
 2022   1  1  1  1 13  1.217 126.98    -0.5 0     1.3 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.000     0.000
 2022   1  1  1  1 14  1.233 127.17    -0.5 0     1.3 0     0.0 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1 15  1.250 127.37    -0.7 0     1.3 0     0.3 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1 16  1.267 127.56    -0.8 0     1.3 0     0.3 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1 17  1.283 127.76    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  1 18  1.300 127.95    -1.2 0     1.2 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  1 19  1.317 128.14    -0.6 0     1.3 0     0.3 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 20  1.333 128.34    -0.4 0     1.3 0    -0.1 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 21  1.350 128.53    -0.4 0     1.3 0    -0.1 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 22  1.367 128.73    -0.4 0     1.3 0    -0.3 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 23  1.383 128.92    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 24  1.400 129.11    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 25  1.417 129.31    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1 26  1.433 129.50    -0.4 0     1.3 0    -0.3 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1 27  1.450 129.70    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 28  1.467 129.89    -0.4 0     1.3 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1 29  1.483 130.09    -0.4 0     1.3 0    -0.1 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  1 30  1.500 130.28    -0.6 0     1.3 0     0.4 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 31  1.517 130.47    -1.1 0     1.3 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  1 32  1.533 130.67    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 33  1.550 130.86    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 34  1.567 131.06    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 35  1.583 131.25    -1.2 0     1.3 0     0.2 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  1 36  1.600 131.45    -1.2 0     1.3 0     0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 37  1.617 131.64    -1.0 0     1.3 0     0.3 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 38  1.633 131.83    -0.9 0     1.3 0     0.3 0     0.0 0    42.8 0     0.121     0.000     0.110     0.000
 2022   1  1  1  1 39  1.650 132.03    -1.0 0     1.3 0     0.3 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 40  1.667 132.22    -0.8 0     1.3 0     0.0 0     0.0 0    42.8 0     0.241     0.000     0.329     0.000
 2022   1  1  1  1 41  1.683 132.41    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.124     0.000     0.000
 2022   1  1  1  1 42  1.700 132.61    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 43  1.717 132.80    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 44  1.733 133.00    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 45  1.750 133.19    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 46  1.767 133.38    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 47  1.783 133.58    -0.4 0     2.1 0    -0.3 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 48  1.800 133.77    -0.4 0     2.1 0    -0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 49  1.817 133.97    -0.4 0     2.1 0    -0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  1 50  1.833 134.16    -0.4 0     2.1 0    -0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  1 51  1.850 134.35    -0.4 0     2.1 0    -0.3 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  1 52  1.867 134.55    -0.4 0     2.1 0     0.0 0     0.0 0    42.8 0     0.000     0.000     0.329     0.000
 2022   1  1  1  1 53  1.883 134.74    -0.4 0     2.1 0     0.3 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  1 54  1.900 134.93    -0.6 0     2.1 0     0.3 0     0.0 0    42.8 0     0.241     0.000     0.110     0.000
 2022   1  1  1  1 55  1.917 135.13    -0.6 0     2.1 0     0.2 0     0.0 0    42.8 0     0.241     0.000     0.219     0.000
 2022   1  1  1  1 56  1.933 135.32    -0.7 0     2.0 0     0.4 0     0.0 0    42.8 0     0.241     0.249     0.000     0.000
 2022   1  1  1  1 57  1.950 135.51    -0.8 0     1.5 0     0.4 0     0.0 0    42.8 0     0.121     0.249     0.000     0.000
 2022   1  1  1  1 58  1.967 135.71    -0.9 0     1.3 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  1 59  1.983 135.90    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2  0  2.000 136.09    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  1  2.017 136.29    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  2  2.033 136.48    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  3  2.050 136.67    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  4  2.067 136.86    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  5  2.083 137.06    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.110     0.000
 2022   1  1  1  2  6  2.100 137.25    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  7  2.117 137.44    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2  8  2.133 137.63    -1.2 0     1.3 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
